city_id|city_name|region_id|region_name|uik_id|uik_name|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|F13|F14|F15|F16|
1|Москва|16|район Сокольники|3697|УИК №3697|208|208|190|18|0|18|190|15|193|0|0|17|37|7|13|119|
1|Москва|17|район Внуково|||19420|17200|6793|718|9689|718|6776|164|7330|0|0|119|397|688|311|5815|
1|Москва|17|район Внуково|2541|УИК №2541|1285|900|228|116|556|116|227|6|337|0|0|6|19|22|13|277|
1|Москва|17|район Внуково|2542|УИК №2542|2877|2300|900|25|1375|25|897|19|903|0|0|20|65|84|32|702|
1|Москва|17|район Внуково|2543|УИК №2543|2086|1700|566|22|1112|22|566|16|572|0|0|11|33|53|38|437|
1|Москва|17|район Внуково|2544|УИК №2544|653|400|268|15|117|15|268|7|276|0|0|6|13|19|19|219|
1|Москва|17|район Внуково|2545|УИК №2545|2428|1900|697|47|1156|47|696|14|729|0|0|9|48|83|25|564|
1|Москва|17|район Внуково|2546|УИК №2546|2787|2200|683|45|1472|45|672|22|695|0|0|20|36|74|28|537|
1|Москва|17|район Внуково|2547|УИК №2547|2799|2200|680|74|1446|74|680|22|732|0|0|12|42|74|23|581|
1|Москва|17|район Внуково|5071|УИК №5071|285|700|185|30|485|30|185|2|213|0|0|3|12|17|5|176|
1|Москва|17|район Внуково|5072|УИК №5072|818|700|413|43|244|43|413|11|445|0|0|7|24|59|32|323|
1|Москва|17|район Внуково|5073|УИК №5073|541|700|385|43|272|43|385|9|419|0|0|7|23|29|17|343|
1|Москва|17|район Внуково|5074|УИК №5074|861|700|535|70|95|70|535|15|590|0|0|6|26|47|18|493|
1|Москва|17|район Внуково|5075|УИК №5075|511|700|304|58|338|58|303|6|355|0|0|1|14|21|6|313|
1|Москва|17|район Внуково|5076|УИК №5076|516|700|346|36|318|36|346|5|377|0|0|3|14|34|16|310|
1|Москва|17|район Внуково|5077|УИК №5077|332|700|150|62|488|62|150|3|209|0|0|2|9|25|8|165|
1|Москва|17|район Внуково|5079|УИК №5079|641|700|453|32|215|32|453|7|478|0|0|6|19|47|31|375|
1|Москва|18|район Дорогомилово|||34438|24400|9518|723|14159|723|9494|477|9740|0|0|255|619|1477|953|6436|
1|Москва|18|район Дорогомилово|2548|УИК №2548|1229|900|321|23|556|23|321|20|324|0|0|6|22|52|35|209|
1|Москва|18|район Дорогомилово|2549|УИК №2549|2128|1300|716|45|539|45|715|39|721|0|0|21|45|97|62|496|
1|Москва|18|район Дорогомилово|2550|УИК №2550|1505|1100|364|28|708|28|361|24|365|0|0|5|14|54|57|235|
1|Москва|18|район Дорогомилово|2551|УИК №2551|1414|1000|374|24|602|24|374|22|376|0|0|8|45|38|44|241|
1|Москва|18|район Дорогомилово|2552|УИК №2552|1807|1300|499|31|770|31|498|26|503|0|0|9|33|78|46|337|
1|Москва|18|район Дорогомилово|2553|УИК №2553|1675|1200|495|36|669|36|493|23|506|0|0|16|27|79|48|336|
1|Москва|18|район Дорогомилово|2554|УИК №2554|1679|1200|444|30|726|30|444|25|449|0|0|7|35|62|38|307|
1|Москва|18|район Дорогомилово|2555|УИК №2555|1964|1400|517|52|831|52|515|37|530|0|0|15|23|102|51|339|
1|Москва|18|район Дорогомилово|2556|УИК №2556|1695|1200|454|28|718|28|453|19|462|0|0|14|23|68|59|298|
1|Москва|18|район Дорогомилово|2557|УИК №2557|1684|1200|457|23|720|23|457|25|455|0|0|13|29|61|44|308|
1|Москва|18|район Дорогомилово|2558|УИК №2558|2055|1500|548|26|926|26|548|23|551|0|0|16|42|89|66|338|
1|Москва|18|район Дорогомилово|2559|УИК №2559|2500|1700|749|42|909|42|747|40|749|0|0|21|52|140|80|456|
1|Москва|18|район Дорогомилово|2560|УИК №2560|1654|1200|472|33|695|33|471|20|484|0|0|13|41|61|48|321|
1|Москва|18|район Дорогомилово|2561|УИК №2561|1612|1200|473|55|672|55|471|18|508|0|0|12|33|81|32|350|
1|Москва|18|район Дорогомилово|2562|УИК №2562|929|700|268|25|407|25|266|14|277|0|0|6|15|51|20|185|
1|Москва|18|район Дорогомилово|2563|УИК №2563|1567|1100|419|48|633|48|418|8|458|0|0|12|24|70|32|320|
1|Москва|18|район Дорогомилово|2564|УИК №2564|1845|1300|491|39|770|39|491|28|502|0|0|10|34|60|58|340|
1|Москва|18|район Дорогомилово|2565|УИК №2565|1756|1300|446|42|812|42|446|23|465|0|0|16|26|62|43|318|
1|Москва|18|район Дорогомилово|2566|УИК №2566|1887|1300|512|47|741|47|512|17|542|0|0|13|30|81|50|368|
1|Москва|18|район Дорогомилово|2567|УИК №2567|1853|1300|499|46|755|46|493|26|513|0|0|22|26|91|40|334|
1|Москва|19|район Крылатское|||51062|41200|14565|760|25875|760|14555|447|14868|0|0|255|996|1817|1284|10516|
1|Москва|19|район Крылатское|2569|УИК №2569|2613|2100|735|34|1331|34|735|27|742|0|0|19|45|81|58|539|
1|Москва|19|район Крылатское|2570|УИК №2570|2668|2200|747|24|1429|24|745|29|740|0|0|11|61|98|61|509|
1|Москва|19|район Крылатское|2571|УИК №2571|2557|2100|605|34|1461|34|604|20|618|0|0|8|41|83|50|436|
1|Москва|19|район Крылатское|2572|УИК №2572|2645|2100|744|50|1306|50|744|34|760|0|0|7|44|93|57|559|
1|Москва|19|район Крылатское|2573|УИК №2573|2952|2400|836|26|1538|26|835|20|841|0|0|8|60|117|86|570|
1|Москва|19|район Крылатское|2574|УИК №2574|2152|1700|654|29|1017|29|654|13|670|0|0|15|55|84|47|469|
1|Москва|19|район Крылатское|2575|УИК №2575|1771|1400|531|34|835|34|531|16|549|0|0|13|30|61|56|389|
1|Москва|19|район Крылатское|2576|УИК №2576|2064|1600|564|24|1012|24|564|15|573|0|0|12|43|71|41|406|
1|Москва|19|район Крылатское|2577|УИК №2577|1497|1200|640|8|552|8|640|11|637|0|0|11|42|64|44|476|
1|Москва|19|район Крылатское|2578|УИК №2578|2487|2000|743|32|1225|32|742|22|752|0|0|12|41|95|58|546|
1|Москва|19|район Крылатское|2579|УИК №2579|2101|1700|684|31|985|31|684|21|694|0|0|17|55|88|55|479|
1|Москва|19|район Крылатское|2580|УИК №2580|2575|2000|730|23|1247|23|730|16|737|0|0|6|51|80|86|514|
1|Москва|19|район Крылатское|2581|УИК №2581|2571|2100|705|35|1360|35|705|32|708|0|0|20|53|91|80|464|
1|Москва|19|район Крылатское|2582|УИК №2582|2509|2000|768|31|1201|31|766|25|772|0|0|14|41|109|59|549|
1|Москва|19|район Крылатское|2583|УИК №2583|2816|2300|630|27|1643|27|630|18|639|0|0|8|30|80|56|465|
1|Москва|19|район Крылатское|2584|УИК №2584|2657|2200|723|35|1442|35|723|18|740|0|0|13|45|76|45|561|
1|Москва|19|район Крылатское|2585|УИК №2585|2652|2100|648|45|1407|45|646|15|676|0|0|11|31|64|58|512|
1|Москва|19|район Крылатское|2586|УИК №2586|1882|1500|569|46|885|46|569|17|598|0|0|12|46|75|52|413|
1|Москва|19|район Крылатское|2587|УИК №2587|2384|2000|705|20|1275|20|705|23|702|0|0|15|54|77|69|487|
1|Москва|19|район Крылатское|2588|УИК №2588|2036|1600|612|23|965|23|612|18|617|0|0|10|48|82|67|410|
1|Москва|19|район Крылатское|2589|УИК №2589|1990|1600|591|52|957|52|590|17|625|0|0|6|44|82|58|435|
1|Москва|19|район Крылатское|2590|УИК №2590|1365|1100|354|26|720|26|354|16|364|0|0|5|31|54|33|241|
1|Москва|19|район Крылатское|3801|УИК №3801|118|200|47|71|82|71|47|4|114|0|0|2|5|12|8|87|
1|Москва|20|район Кунцево|||87138|72856|22788|1273|48795|1271|22763|745|23289|0|0|534|1953|3287|2210|15305|
1|Москва|20|район Кунцево|2591|УИК №2591|2759|2250|780|11|1459|11|780|24|767|0|0|16|78|127|72|474|
1|Москва|20|район Кунцево|2592|УИК №2592|1239|1050|345|20|685|20|345|13|352|0|0|16|31|55|38|212|
1|Москва|20|район Кунцево|2593|УИК №2593|2739|2250|666|24|1560|24|666|27|663|0|0|17|60|100|56|430|
1|Москва|20|район Кунцево|2594|УИК №2594|2435|2000|568|43|1389|43|567|19|591|0|0|9|33|120|42|387|
1|Москва|20|район Кунцево|2595|УИК №2595|2011|1650|577|23|1050|23|576|28|571|0|0|21|20|77|55|398|
1|Москва|20|район Кунцево|2596|УИК №2596|2255|1850|710|25|1115|25|710|24|711|0|0|8|70|98|78|457|
1|Москва|20|район Кунцево|2597|УИК №2597|1926|1600|582|36|982|36|582|19|599|0|0|16|55|70|67|391|
1|Москва|20|район Кунцево|2598|УИК №2598|1541|1300|461|35|804|35|461|11|485|0|0|14|33|49|59|330|
1|Москва|20|район Кунцево|2599|УИК №2599|2618|2250|729|36|1485|36|729|19|746|0|0|12|59|117|60|498|
1|Москва|20|район Кунцево|2600|УИК №2600|2600|2100|800|8|1292|8|800|15|793|0|0|16|44|116|60|557|
1|Москва|20|район Кунцево|2601|УИК №2601|2871|2400|770|20|1610|20|770|40|750|0|0|13|73|157|87|420|
1|Москва|20|район Кунцево|2602|УИК №2602|2590|2150|698|37|1415|37|695|39|693|0|0|19|67|114|75|418|
1|Москва|20|район Кунцево|2603|УИК №2603|1981|1600|486|22|1092|22|486|8|500|0|0|10|33|98|36|323|
1|Москва|20|район Кунцево|2604|УИК №2604|2376|2000|541|44|1415|44|540|10|574|0|0|11|58|60|73|372|
1|Москва|20|район Кунцево|2605|УИК №2605|2436|2050|572|21|1457|21|572|22|571|0|0|12|45|81|61|372|
1|Москва|20|район Кунцево|2606|УИК №2606|1995|1650|502|33|1115|33|499|18|514|0|0|12|56|69|49|328|
1|Москва|20|район Кунцево|2607|УИК №2607|2443|2050|628|32|1390|32|628|18|642|0|0|14|66|78|39|445|
1|Москва|20|район Кунцево|2608|УИК №2608|2518|2100|564|15|1521|14|563|17|560|0|0|14|60|70|37|379|
1|Москва|20|район Кунцево|2609|УИК №2609|2397|2000|664|24|1312|24|664|16|672|0|0|13|68|78|66|447|
1|Москва|20|район Кунцево|2610|УИК №2610|2458|2100|584|35|1481|35|583|13|605|0|0|18|40|72|54|421|
1|Москва|20|район Кунцево|2611|УИК №2611|2283|1900|588|31|1281|31|587|21|597|0|0|13|44|94|46|400|
1|Москва|20|район Кунцево|2612|УИК №2612|1582|1306|434|10|862|10|433|13|430|0|0|11|24|62|40|293|
1|Москва|20|район Кунцево|2613|УИК №2613|2339|1950|594|35|1321|35|592|16|611|0|0|15|47|88|59|402|
1|Москва|20|район Кунцево|2614|УИК №2614|2535|2100|597|41|1462|41|597|21|617|0|0|21|59|82|60|395|
1|Москва|20|район Кунцево|2615|УИК №2615|1964|1600|488|39|1073|39|488|15|512|0|0|11|37|86|49|329|
1|Москва|20|район Кунцево|2616|УИК №2616|2186|1800|556|26|1218|26|556|18|564|0|0|11|48|65|48|392|
1|Москва|20|район Кунцево|2617|УИК №2617|2449|2000|599|31|1370|31|599|16|614|0|0|13|56|72|60|413|
1|Москва|20|район Кунцево|2618|УИК №2618|2420|2000|595|40|1365|40|594|16|618|0|0|15|66|77|65|395|
1|Москва|20|район Кунцево|2619|УИК №2619|2803|2300|595|37|1668|37|595|17|615|0|0|17|45|64|47|442|
1|Москва|20|район Кунцево|2620|УИК №2620|2610|2150|605|33|1512|32|605|21|616|0|0|12|51|86|51|416|
1|Москва|20|район Кунцево|2621|УИК №2621|2080|1700|575|29|1096|29|575|22|582|0|0|17|50|78|58|379|
1|Москва|20|район Кунцево|2622|УИК №2622|2389|2000|609|33|1358|33|607|20|620|0|0|15|45|77|61|422|
1|Москва|20|район Кунцево|2623|УИК №2623|1877|1550|557|32|961|32|556|21|567|0|0|16|57|106|87|301|
1|Москва|20|район Кунцево|2624|УИК №2624|2017|1600|515|29|1056|29|514|14|529|0|0|12|45|68|49|355|
1|Москва|20|район Кунцево|2625|УИК №2625|1783|1500|431|41|1028|41|431|19|453|0|0|7|25|66|41|314|
1|Москва|20|район Кунцево|2626|УИК №2626|1906|1550|530|25|995|25|530|24|531|0|0|6|40|67|52|366|
1|Москва|20|район Кунцево|2627|УИК №2627|2375|1950|603|34|1313|34|603|22|615|0|0|16|60|83|56|400|
1|Москва|20|район Кунцево|2628|УИК №2628|2261|1850|614|40|1196|40|613|18|635|0|0|15|67|96|72|385|
1|Москва|20|район Кунцево|2629|УИК №2629|636|550|176|5|369|5|172|3|174|0|0|6|16|23|21|108|
1|Москва|20|район Кунцево|3751|УИК №3751|63|300|56|3|241|3|56|0|59|0|0|0|2|11|3|43|
1|Москва|20|район Кунцево|3752|УИК №3752|341|600|204|124|272|124|204|8|320|0|0|4|19|24|19|254|
1|Москва|20|район Кунцево|3753|УИК №3753|26|100|26|0|74|0|26|0|26|0|0|0|0|5|1|20|
1|Москва|20|район Кунцево|3756|УИК №3756|25|100|14|11|75|11|14|0|25|0|0|0|1|1|1|22|
1|Москва|22|Можайский район|||83595|70500|20885|1567|48048|1567|20863|560|21870|0|0|519|1999|2814|1943|14595|
1|Москва|22|Можайский район|2630|УИК №2630|2659|2200|650|38|1512|38|647|11|674|0|0|16|46|90|47|475|
1|Москва|22|Можайский район|2631|УИК №2631|2258|1900|505|32|1363|32|505|13|524|0|0|11|41|83|54|335|
1|Москва|22|Можайский район|2632|УИК №2632|1774|1500|440|50|1010|50|438|18|470|0|0|13|46|79|44|288|
1|Москва|22|Можайский район|2633|УИК №2633|2025|1700|416|36|1248|36|416|6|446|0|0|10|44|73|39|280|
1|Москва|22|Можайский район|2634|УИК №2634|2308|1900|617|36|1247|36|616|21|631|0|0|17|66|90|57|401|
1|Москва|22|Можайский район|2635|УИК №2635|2061|1700|525|25|1150|25|525|13|537|0|0|13|56|79|38|351|
1|Москва|22|Можайский район|2636|УИК №2636|2198|1900|629|27|1244|27|628|11|644|0|0|11|52|62|64|455|
1|Москва|22|Можайский район|2637|УИК №2637|2046|1700|525|27|1148|27|525|15|537|0|0|10|51|48|63|365|
1|Москва|22|Можайский район|2638|УИК №2638|2497|2100|600|37|1463|37|600|13|624|0|0|13|67|75|41|428|
1|Москва|22|Можайский район|2639|УИК №2639|2515|2100|638|30|1432|30|638|12|656|0|0|12|65|79|68|432|
1|Москва|22|Можайский район|2640|УИК №2640|2932|2400|623|51|1726|51|622|14|659|0|0|15|50|82|40|472|
1|Москва|22|Можайский район|2641|УИК №2641|2308|1900|514|54|1332|54|514|15|553|0|0|9|52|66|56|370|
1|Москва|22|Можайский район|2642|УИК №2642|2079|1800|549|39|1212|39|549|17|571|0|0|15|63|91|62|340|
1|Москва|22|Можайский район|2643|УИК №2643|2041|1700|515|50|1135|50|513|5|558|0|0|14|53|54|46|391|
1|Москва|22|Можайский район|2644|УИК №2644|1978|1600|563|32|1005|32|563|19|576|0|0|11|54|81|61|369|
1|Москва|22|Можайский район|2645|УИК №2645|2470|2100|601|75|1424|75|600|13|662|0|0|14|66|78|61|443|
1|Москва|22|Можайский район|2646|УИК №2646|1982|1700|469|41|1190|41|468|10|499|0|0|12|38|61|63|325|
1|Москва|22|Можайский район|2647|УИК №2647|1779|1500|467|25|1008|25|467|10|482|0|0|13|48|44|37|340|
1|Москва|22|Можайский район|2648|УИК №2648|1405|1200|392|22|786|22|391|14|399|0|0|8|51|44|28|268|
1|Москва|22|Можайский район|2649|УИК №2649|2166|1800|518|35|1247|35|518|11|542|0|0|22|51|64|63|342|
1|Москва|22|Можайский район|2650|УИК №2650|2121|1800|583|24|1193|24|583|20|587|0|0|16|65|71|60|375|
1|Москва|22|Можайский район|2651|УИК №2651|2180|1800|627|40|1133|40|626|28|638|0|0|17|59|93|58|411|
1|Москва|22|Можайский район|2652|УИК №2652|2125|1800|528|24|1248|24|528|14|538|0|0|22|68|58|43|347|
1|Москва|22|Можайский район|2653|УИК №2653|2364|2000|471|52|1477|52|471|17|506|0|0|13|56|78|53|306|
1|Москва|22|Можайский район|2654|УИК №2654|2018|1700|557|43|1100|43|556|15|584|0|0|21|54|141|62|306|
1|Москва|22|Можайский район|2655|УИК №2655|2618|2200|663|45|1492|45|663|11|697|0|0|11|55|96|39|496|
1|Москва|22|Можайский район|2656|УИК №2656|2497|2100|592|78|1430|78|592|11|659|0|0|19|63|64|43|470|
1|Москва|22|Можайский район|2657|УИК №2657|2507|2100|490|38|1572|38|490|17|511|0|0|6|46|62|53|344|
1|Москва|22|Можайский район|2658|УИК №2658|2582|2200|642|42|1516|42|642|22|662|0|0|25|57|84|57|439|
1|Москва|22|Можайский район|2659|УИК №2659|2434|2000|516|54|1430|54|514|13|555|0|0|14|48|65|47|381|
1|Москва|22|Можайский район|2660|УИК №2660|2457|2100|592|69|1439|69|592|21|640|0|0|10|54|73|52|451|
1|Москва|22|Можайский район|2661|УИК №2661|2267|1900|656|37|1207|37|655|12|680|0|0|17|60|87|51|465|
1|Москва|22|Можайский район|2662|УИК №2662|2293|1900|602|36|1262|36|601|14|623|0|0|17|42|62|60|442|
1|Москва|22|Можайский район|2663|УИК №2663|2616|2200|707|63|1430|63|707|24|746|0|0|12|66|104|83|481|
1|Москва|22|Можайский район|2664|УИК №2664|1961|1700|485|42|1173|42|485|17|510|0|0|5|54|65|41|345|
1|Москва|22|Можайский район|2665|УИК №2665|2174|1800|556|69|1175|69|556|11|614|0|0|7|43|73|54|437|
1|Москва|22|Можайский район|2666|УИК №2666|2651|2200|719|28|1453|28|716|22|722|0|0|24|42|105|50|501|
1|Москва|22|Можайский район|3757|УИК №3757|249|600|143|21|436|21|143|10|154|0|0|4|7|10|5|128|
1|Москва|24|район Ново-Переделкино|||71117|55850|22114|825|32911|825|22073|578|22320|0|0|291|1120|1800|885|18224|
1|Москва|24|район Ново-Переделкино|2667|УИК №2667|2332|1900|738|30|1132|30|737|25|742|0|0|8|29|74|28|603|
1|Москва|24|район Ново-Переделкино|2668|УИК №2668|2482|2000|707|44|1249|44|707|22|729|0|0|8|50|47|29|595|
1|Москва|24|район Ново-Переделкино|2669|УИК №2669|2115|1700|584|33|1083|33|582|17|598|0|0|7|26|39|17|509|
1|Москва|24|район Ново-Переделкино|2670|УИК №2670|1625|1300|505|19|776|19|505|19|505|0|0|9|30|47|22|397|
1|Москва|24|район Ново-Переделкино|2671|УИК №2671|1990|1600|579|23|998|23|555|23|555|0|0|5|30|40|11|469|
1|Москва|24|район Ново-Переделкино|2672|УИК №2672|1924|1500|611|20|869|20|609|19|610|0|0|8|30|54|24|494|
1|Москва|24|район Ново-Переделкино|2673|УИК №2673|2051|1600|648|32|920|32|648|17|663|0|0|8|27|51|25|552|
1|Москва|24|район Ново-Переделкино|2674|УИК №2674|2143|1700|582|36|1082|36|582|11|607|0|0|8|34|49|23|493|
1|Москва|24|район Ново-Переделкино|2675|УИК №2675|2062|1600|636|34|930|34|635|14|655|0|0|9|28|60|28|530|
1|Москва|24|район Ново-Переделкино|2676|УИК №2676|2374|1800|713|13|1074|13|713|24|702|0|0|7|40|67|26|562|
1|Москва|24|район Ново-Переделкино|2677|УИК №2677|2112|1700|695|22|983|22|694|19|697|0|0|10|37|49|28|573|
1|Москва|24|район Ново-Переделкино|2678|УИК №2678|1690|1400|522|17|861|17|522|12|527|0|0|3|34|59|20|411|
1|Москва|24|район Ново-Переделкино|2679|УИК №2679|1554|1200|480|8|712|8|479|10|477|0|0|8|28|26|25|390|
1|Москва|24|район Ново-Переделкино|2680|УИК №2680|1927|1500|696|16|788|16|696|13|699|0|0|7|34|59|32|567|
1|Москва|24|район Ново-Переделкино|2681|УИК №2681|1088|900|351|6|543|6|350|6|350|0|0|5|15|27|14|289|
1|Москва|24|район Ново-Переделкино|2682|УИК №2682|2274|1800|712|36|1052|36|710|16|730|0|0|6|25|50|29|620|
1|Москва|24|район Ново-Переделкино|2683|УИК №2683|2111|1700|703|27|970|27|703|11|719|0|0|8|40|49|22|600|
1|Москва|24|район Ново-Переделкино|2684|УИК №2684|1997|1600|619|21|960|21|618|15|624|0|0|8|35|45|29|507|
1|Москва|24|район Ново-Переделкино|2685|УИК №2685|1915|1500|582|18|900|18|582|11|589|0|0|8|27|52|31|471|
1|Москва|24|район Ново-Переделкино|2686|УИК №2686|2110|1700|631|22|1047|22|631|17|636|0|0|13|38|46|30|509|
1|Москва|24|район Ново-Переделкино|2687|УИК №2687|2203|1700|657|26|1017|26|657|21|662|0|0|2|27|47|17|569|
1|Москва|24|район Ново-Переделкино|2688|УИК №2688|1323|1000|411|5|584|5|411|9|407|0|0|5|16|23|11|352|
1|Москва|24|район Ново-Переделкино|2689|УИК №2689|1505|1200|461|15|724|15|461|15|461|0|0|8|15|36|15|387|
1|Москва|24|район Ново-Переделкино|2690|УИК №2690|1356|1100|414|18|668|18|414|8|424|0|0|7|11|31|26|349|
1|Москва|24|район Ново-Переделкино|2691|УИК №2691|1719|1400|512|25|863|25|512|14|523|0|0|3|29|62|18|411|
1|Москва|24|район Ново-Переделкино|2692|УИК №2692|1779|1400|595|10|795|10|594|16|588|0|0|12|36|57|22|461|
1|Москва|24|район Ново-Переделкино|2693|УИК №2693|2143|1700|632|9|1059|9|631|15|625|0|0|7|23|47|32|516|
1|Москва|24|район Ново-Переделкино|2694|УИК №2694|2194|1700|615|20|1065|20|615|18|617|0|0|9|32|34|25|517|
1|Москва|24|район Ново-Переделкино|2695|УИК №2695|2207|1700|779|31|890|31|779|24|786|0|0|6|53|62|27|638|
1|Москва|24|район Ново-Переделкино|2696|УИК №2696|1994|1500|718|27|755|27|718|24|721|0|0|14|41|63|32|571|
1|Москва|24|район Ново-Переделкино|2697|УИК №2697|2072|1600|662|16|922|16|662|18|660|0|0|6|41|57|28|528|
1|Москва|24|район Ново-Переделкино|2698|УИК №2698|1928|1500|627|16|857|16|626|15|627|0|0|13|28|58|24|504|
1|Москва|24|район Ново-Переделкино|2699|УИК №2699|2487|1900|810|7|1083|7|810|27|790|0|0|7|26|65|32|660|
1|Москва|24|район Ново-Переделкино|2700|УИК №2700|2116|1600|734|5|861|5|733|5|733|0|0|17|38|54|34|590|
1|Москва|24|район Ново-Переделкино|2701|УИК №2701|1688|1200|421|98|681|98|420|10|508|0|0|10|21|45|23|409|
1|Москва|24|район Ново-Переделкино|2702|УИК №2702|2497|1900|742|20|1138|20|742|18|744|0|0|12|42|65|26|599|
1|Москва|24|район Ново-Переделкино|3759|УИК №3759|30|50|30|0|20|0|30|0|30|0|0|0|4|4|0|22|
1|Москва|25|район Очаково-Матвеевское|||69591|50800|18937|913|30950|912|18913|521|19304|0|0|355|1346|2123|1235|14245|
1|Москва|25|район Очаково-Матвеевское|2703|УИК №2703|1042|950|408|169|373|169|407|25|551|0|0|9|13|29|19|481|
1|Москва|25|район Очаково-Матвеевское|2704|УИК №2704|2422|1700|626|27|1047|27|626|14|639|0|0|10|43|75|44|467|
1|Москва|25|район Очаково-Матвеевское|2705|УИК №2705|2659|1950|665|14|1271|14|665|15|664|0|0|21|40|69|46|488|
1|Москва|25|район Очаково-Матвеевское|2706|УИК №2706|2107|1550|460|31|1059|31|460|13|478|0|0|17|33|65|33|330|
1|Москва|25|район Очаково-Матвеевское|2707|УИК №2707|2558|1900|536|23|1341|23|534|14|543|0|0|11|41|77|39|375|
1|Москва|25|район Очаково-Матвеевское|2708|УИК №2708|2034|1500|593|31|876|31|591|22|600|0|0|13|57|97|45|388|
1|Москва|25|район Очаково-Матвеевское|2709|УИК №2709|2190|1600|555|25|1020|25|555|14|566|0|0|10|62|57|44|393|
1|Москва|25|район Очаково-Матвеевское|2710|УИК №2710|2278|1650|597|30|1023|30|597|17|610|0|0|9|48|65|52|436|
1|Москва|25|район Очаково-Матвеевское|2711|УИК №2711|2066|1500|516|23|961|23|516|16|523|0|0|7|38|85|43|350|
1|Москва|25|район Очаково-Матвеевское|2712|УИК №2712|2037|1450|533|50|867|50|530|26|554|0|0|10|24|86|69|365|
1|Москва|25|район Очаково-Матвеевское|2713|УИК №2713|2535|1850|717|36|1097|36|715|25|726|0|0|22|61|83|65|495|
1|Москва|25|район Очаково-Матвеевское|2714|УИК №2714|2171|1550|572|38|940|38|571|22|587|0|0|7|54|79|35|412|
1|Москва|25|район Очаково-Матвеевское|2715|УИК №2715|2200|1600|603|37|960|37|601|20|618|0|0|10|61|85|57|405|
1|Москва|25|район Очаково-Матвеевское|2716|УИК №2716|2035|1500|524|23|953|23|524|24|523|0|0|10|48|75|25|365|
1|Москва|25|район Очаково-Матвеевское|2717|УИК №2717|2134|1600|525|27|1048|27|524|20|531|0|0|13|35|60|46|377|
1|Москва|25|район Очаково-Матвеевское|2718|УИК №2718|2337|1700|451|3|1246|3|451|9|445|0|0|10|38|66|23|308|
1|Москва|25|район Очаково-Матвеевское|2719|УИК №2719|1960|1400|446|22|932|22|445|20|447|0|0|5|36|46|27|333|
1|Москва|25|район Очаково-Матвеевское|2720|УИК №2720|2159|1450|886|12|552|12|886|16|882|0|0|24|86|63|50|659|
1|Москва|25|район Очаково-Матвеевское|2721|УИК №2721|1968|1450|437|40|973|40|436|11|465|0|0|12|26|51|35|341|
1|Москва|25|район Очаково-Матвеевское|2722|УИК №2722|3002|2050|1021|0|1029|0|1021|16|1005|0|0|11|59|78|44|813|
1|Москва|25|район Очаково-Матвеевское|2723|УИК №2723|1798|1250|617|1|632|1|616|15|602|0|0|8|38|63|26|467|
1|Москва|25|район Очаково-Матвеевское|2724|УИК №2724|2394|1650|603|11|1036|11|599|14|596|0|0|15|38|53|32|458|
1|Москва|25|район Очаково-Матвеевское|2725|УИК №2725|2157|1550|596|25|929|25|596|10|611|0|0|10|36|65|39|461|
1|Москва|25|район Очаково-Матвеевское|2726|УИК №2726|2129|1550|550|15|985|15|550|9|556|0|0|5|35|63|26|427|
1|Москва|25|район Очаково-Матвеевское|2727|УИК №2727|2443|1800|627|33|1140|33|627|17|643|0|0|9|44|79|24|487|
1|Москва|25|район Очаково-Матвеевское|2728|УИК №2728|2503|1800|672|6|1122|6|671|15|662|0|0|13|42|52|41|514|
1|Москва|25|район Очаково-Матвеевское|2729|УИК №2729|2012|1450|523|25|902|25|523|15|533|0|0|8|34|50|38|403|
1|Москва|25|район Очаково-Матвеевское|2730|УИК №2730|2398|1800|623|29|1148|29|622|20|631|0|0|7|36|51|30|507|
1|Москва|25|район Очаково-Матвеевское|2731|УИК №2731|2326|1650|659|17|974|17|659|10|666|0|0|8|28|68|26|536|
1|Москва|25|район Очаково-Матвеевское|2732|УИК №2732|2193|1650|643|25|982|24|642|11|655|0|0|12|38|62|39|504|
1|Москва|25|район Очаково-Матвеевское|2733|УИК №2733|3036|2150|918|10|1222|10|918|25|903|0|0|16|53|96|56|682|
1|Москва|25|район Очаково-Матвеевское|3760|УИК №3760|82|150|79|0|71|0|79|1|78|0|0|0|5|7|6|60|
1|Москва|25|район Очаково-Матвеевское|3761|УИК №3761|226|450|156|55|239|55|156|0|211|0|0|3|16|23|11|158|
1|Москва|26|район Проспект Вернадского|||36205|30700|9528|986|20186|986|9519|329|10176|0|0|196|589|1201|677|7513|
1|Москва|26|район Проспект Вернадского|2734|УИК №2734|1432|1200|419|28|753|28|419|7|440|0|0|8|17|52|14|349|
1|Москва|26|район Проспект Вернадского|2735|УИК №2735|1949|1550|527|38|985|38|527|11|554|0|0|2|30|64|31|427|
1|Москва|26|район Проспект Вернадского|2736|УИК №2736|1219|1000|335|20|645|20|334|8|346|0|0|8|18|44|20|256|
1|Москва|26|район Проспект Вернадского|2737|УИК №2737|2109|2200|579|44|1577|44|579|12|611|0|0|18|41|83|48|421|
1|Москва|26|район Проспект Вернадского|2738|УИК №2738|1248|1000|314|32|654|32|312|14|330|0|0|5|19|43|20|243|
1|Москва|26|район Проспект Вернадского|2739|УИК №2739|1657|1400|495|33|872|33|494|16|511|0|0|9|38|80|32|352|
